61085,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER Test,424 YARBROUGH DR,STE A,EL PASO,Tx,79915,3388,9725505000,9725821471,9727532312,1,0,0,3,0,2,0,0,3,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,275,0,7,0,0,1485,0,8,0,0,0,0,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,180,0,10B,0,0,180,0,10C,0,0,180,0,10D,0,0,153,0,10E,0,0,8,0,10F,0,0,3,0,10G,0,0,4,0,10H,0,0,1690,0,10I,0,0,5,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
61083,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER,12135 MONTWOOD DR,STE 103,EL PASO,Tx,79936,963,9725505000,9725821471,9727532312,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,7,0,0,0,0,8,0,0,0,0,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,0,10B,0,0,0,0,10C,0,0,0,0,10D,0,0,0,0,10E,0,0,2,0,10F,0,0,0,0,10G,0,0,2,0,10H,0,0,600,0,10I,0,0,0,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
61082,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER,8838 VISCOUNT BLVD,STE J,EL PASO,Tx,79925,5822,9725505000,9725821471,9727532312,1,0,0,2,0,2,0,0,2,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,425,0,7,0,0,1530,0,8,0,0,1,0,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,180,0,10B,0,0,180,0,10C,0,0,180,0,10D,0,0,151,0,10E,0,0,2,0,10F,0,0,2,0,10G,0,0,2,0,10H,0,0,1150,0,10I,0,0,2,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
61080,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER,4700 MONTANA AVE,,EL PASO,Tx,79903,4811,9725505000,9725821471,9727532312,1,0,0,2,0,2,0,0,2,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,275,0,7,0,0,990,0,8,0,0,0,0,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,180,0,10B,0,0,180,0,10C,0,0,180,0,10D,0,0,152,0,10E,0,0,1,0,10F,0,0,2,0,10G,0,0,3,0,10H,0,0,1110,0,10I,0,0,0,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
61312,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER,3117 AL LIPSCOMB WAY,,DALLAS,Tx,75215,0,9725505000,9725821471,9727532312,1,0,0,2,0,2,0,0,2,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,165,0,7,0,0,594,0,8,0,0,0,0,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,180,0,10B,0,0,180,0,10C,0,0,180,0,10D,0,0,152.5,0,10E,0,0,6,0,10F,0,0,2,0,10G,0,0,2,0,10H,0,0,500,0,10I,0,0,5,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
61295,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER,3029 SOUTH FRWY,,FORT WORTH,Tx,76104,0,9725505000,9725821471,9727532312,1,0,7,5,0,2,0,7,5,0,3,0,1,1,0,4,0,1,1,0,5,0,0,0,0,6,0,328.57,448,0,7,0,543.4,605.88,0,8,0,0,0,0,9A,0,1,1,0,9B,0,1,1,0,9C,0,0,0,0,10A,0,20,14.99,0,10B,0,21.04,25.27,0,10C,0,22,30,0,10D,0,27.91,30.12,0,10E,0,0,7,0,10F,0,11,18,0,10G,0,3,5,0,10H,0,900,3460,0,10I,0,9,8,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
61283,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER,500 N GALLOWAY AVE,STE 1,MESQUITE,Tx,75149,0,9725505000,9725821471,9727532312,1,0,0,4,0,2,0,0,4,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,410,0,7,0,0,2952,0,8,0,0,0,0,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,180,0,10B,0,0,180,0,10C,0,0,180,0,10D,0,0,151,0,10E,0,0,7,0,10F,0,0,4,0,10G,0,0,6,0,10H,0,0,1767.3,0,10I,0,0,2,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
61279,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER,3418 OAK LAWN AVE,,DALLAS,Tx,75219,0,9725505000,9725821471,9727532312,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,7,0,0,0,0,8,0,0,0,0,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,0,10B,0,0,0,0,10C,0,0,0,0,10D,0,0,0,0,10E,0,0,1,0,10F,0,0,0,0,10G,0,0,1,0,10H,0,0,640,0,10I,0,0,0,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
61274,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER,5111 GREENVILLE AVE,STE 124,DALLAS,Tx,75206,0,9725505000,9725821471,9727532312,1,0,0,1,0,2,0,0,1,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,500,0,7,0,0,900,0,8,0,0,0,0,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,180,0,10B,0,0,180,0,10C,0,0,180,0,10D,0,0,154,0,10E,0,0,3,0,10F,0,0,1,0,10G,0,0,3,0,10H,0,0,1572.5,0,10I,0,0,1,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
61269,2019-03-31,GEOFF EVANS,SENIOR COMPLIANCE MANAGER,1914 E BELTLINE RD,,CARROLLTON,Tx,75006,0,9725505000,9725821471,9727532312,1,0,0,9,0,2,0,0,11,0,3,0,0,2,0,4,0,0,2,0,5,0,0,0,0,6,0,0,458.18,0,7,0,0,973.4,0,8,0,0,0,0,9A,0,0,1,0,9B,0,0,1,0,9C,0,0,1,0,10A,0,0,12.99,0,10B,0,0,16.76,0,10C,0,0,14.99,0,10D,0,0,30.23,0,10E,0,0,13,0,10F,0,0,22,0,10G,0,0,4,0,10H,0,0,1850,0,10I,0,0,18,0,GEOFF EVANS,SENIOR COMPLIANCE MANAGER
